cliente_id;produto_id;quantidade;valor_total;data
1004419;1409;5;11,5000;26/12/2023 00:00:00
1004419;1747;1;4,9000;26/12/2023 00:00:00
1004602;1735;5;4,5000;26/12/2023 00:00:00
1004602;1032;1;26,9000;26/12/2023 00:00:00
1;2025;1;3,9000;26/12/2023 00:00:00
1004603;1913;4;193,6000;26/12/2023 00:00:00
1000086;1792;1;36,9000;26/12/2023 00:00:00
1004604;1750;2;16,1493;26/12/2023 00:00:00
1004604;230;1;92,0508;26/12/2023 00:00:00
1000678;1043;20;1788,4000;13/12/2023 00:00:00
1000678;159;2;90,1700;13/12/2023 00:00:00
1000678;1583;1;129,0000;13/12/2023 00:00:00
1000678;169;20;96,7800;13/12/2023 00:00:00
1000678;172;20;75,7400;13/12/2023 00:00:00
1000678;1018;25;1625,0000;13/12/2023 00:00:00
1000678;181;10;77,9200;13/12/2023 00:00:00
1000678;177;20;131,4800;13/12/2023 00:00:00
1000678;183;30;1260,0000;13/12/2023 00:00:00
1000678;1017;10;390,0000;13/12/2023 00:00:00
1000678;160;2;67,8000;13/12/2023 00:00:00
1000678;1473;6;114,0000;13/12/2023 00:00:00
1000678;152;5;415,5400;13/12/2023 00:00:00
1;2013;1;29,9000;26/12/2023 00:00:00
1004605;1101;1;71,9000;26/12/2023 00:00:00
1004606;910;1;110,0000;26/12/2023 00:00:00
1;1746;1;8,9000;26/12/2023 00:00:00
1000021;220;1;21,0000;26/12/2023 00:00:00
1004609;1925;1;89,9000;26/12/2023 00:00:00
1004608;777;5;15,0000;26/12/2023 00:00:00
1004608;52;5;34,5000;26/12/2023 00:00:00
1004608;1224;2;17,8000;26/12/2023 00:00:00
1004608;2028;1;32,9000;26/12/2023 00:00:00
1004608;777;5;15,0000;26/12/2023 00:00:00
1004608;52;5;34,5000;26/12/2023 00:00:00
1004608;1224;2;17,8000;26/12/2023 00:00:00
1004608;2028;1;32,9000;26/12/2023 00:00:00
1;1477;1;12,9000;26/12/2023 00:00:00
1003744;1957;1;17,9000;26/12/2023 00:00:00
1003744;1735;25;22,5000;26/12/2023 00:00:00
1001661;220;1;20,9900;26/12/2023 00:00:00
1000240;1540;1;235,9000;26/12/2023 00:00:00
1000240;1088;4;87,6000;26/12/2023 00:00:00
1;1409;10;21,8491;26/12/2023 00:00:00
1;1735;10;8,5496;26/12/2023 00:00:00
1;27;1;91,1012;26/12/2023 00:00:00
1004611;958;2;79,8000;26/12/2023 00:00:00
1004610;1088;1;21,9000;26/12/2023 00:00:00
1004610;1392;30;39,0000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;230;1;89,9000;26/12/2023 00:00:00
1002432;1140;1;1,0000;26/12/2023 00:00:00
1002432;778;1;3,9000;26/12/2023 00:00:00
1002432;1750;10;85,0000;26/12/2023 00:00:00
1004005;962;2;53,8000;26/12/2023 00:00:00
1001885;1735;10;9,0000;26/12/2023 00:00:00
1001885;1997;1;29,9000;26/12/2023 00:00:00
1001885;1409;3;6,9000;26/12/2023 00:00:00
1001885;1463;2;29,8000;26/12/2023 00:00:00
1003419;2028;1;32,9000;26/12/2023 00:00:00
1004613;1353;10;2,5000;26/12/2023 00:00:00
1004613;1366;10;5,0000;26/12/2023 00:00:00
1004613;1735;10;9,0000;26/12/2023 00:00:00
1004613;2015;1;23,9000;26/12/2023 00:00:00
1004614;225;3;164,7000;26/12/2023 00:00:00
1000773;234;10;179,0000;27/12/2023 00:00:00
1003115;227;1;54,9000;27/12/2023 00:00:00
1003115;232;1;96,9000;27/12/2023 00:00:00
1003115;198;1;107,9000;27/12/2023 00:00:00
1003115;965;8;223,2000;27/12/2023 00:00:00
1003115;969;8;511,2000;27/12/2023 00:00:00
1003115;227;1;54,9000;27/12/2023 00:00:00
1003115;232;1;96,9000;27/12/2023 00:00:00
1003115;198;1;107,9000;27/12/2023 00:00:00
1003115;965;8;223,2000;27/12/2023 00:00:00
1003115;969;8;511,2000;27/12/2023 00:00:00
1;779;1;5,9000;27/12/2023 00:00:00
1;821;24;19,2000;27/12/2023 00:00:00
1003075;897;1;9,9000;27/12/2023 00:00:00
1003075;25;1;36,9000;27/12/2023 00:00:00
1000867;52;1;6,9000;27/12/2023 00:00:00
1000867;777;8;24,0000;27/12/2023 00:00:00
1003004;218;10;259,0000;27/12/2023 00:00:00
1004615;1930;1;123,4000;27/12/2023 00:00:00
1004314;1751;1;72,9000;27/12/2023 00:00:00
1004314;1059;1;57,9000;27/12/2023 00:00:00
1004314;1944;1;57,9000;27/12/2023 00:00:00
1;1480;9;71,1000;27/12/2023 00:00:00
1;1088;1;21,9000;27/12/2023 00:00:00
1;111;1;5,9000;27/12/2023 00:00:00
1004616;187;1;85,9000;27/12/2023 00:00:00
1001664;651;10;75,0000;27/12/2023 00:00:00
1;1363;8;17,6000;27/12/2023 00:00:00
1;112;1;34,9000;27/12/2023 00:00:00
1;289;1;117,9000;27/12/2023 00:00:00
1004617;1043;1;155,9000;27/12/2023 00:00:00
1004617;172;1;6,9000;27/12/2023 00:00:00
1004617;1914;1;5,9000;27/12/2023 00:00:00
1004617;1913;1;49,9000;27/12/2023 00:00:00
1004617;384;1;39,9000;27/12/2023 00:00:00
1004617;1993;1;57,9000;27/12/2023 00:00:00
1004617;1627;1;29,9000;27/12/2023 00:00:00
1004617;1635;2;59,8000;27/12/2023 00:00:00
1004617;1915;1;39,9000;27/12/2023 00:00:00
1004618;713;1;10,3538;27/12/2023 00:00:00
1004618;1145;1;85,3951;27/12/2023 00:00:00
1004618;1969;1;34,1011;27/12/2023 00:00:00
1004134;2025;1;3,9000;27/12/2023 00:00:00
1004134;1393;35;45,5000;27/12/2023 00:00:00
1004134;1393;3;3,9000;27/12/2023 00:00:00
1;1402;1;4,9000;27/12/2023 00:00:00
1;1736;9;9,9000;27/12/2023 00:00:00
1004619;183;1;69,9000;27/12/2023 00:00:00
1;111;1;5,9000;27/12/2023 00:00:00
1;1735;20;18,0000;27/12/2023 00:00:00
1;809;2;9,8000;27/12/2023 00:00:00
1001300;665;1;73,9000;27/12/2023 00:00:00
1004621;1402;2;9,8000;27/12/2023 00:00:00
1004621;1365;1;21,9000;27/12/2023 00:00:00
1004621;1333;1;28,9000;27/12/2023 00:00:00
1004621;1750;4;34,0000;27/12/2023 00:00:00
1004621;221;4;79,6000;27/12/2023 00:00:00
1004622;2006;2;63,8000;27/12/2023 00:00:00
1002075;23;1;21,0000;27/12/2023 00:00:00
1002075;1735;3;2,7000;27/12/2023 00:00:00
1002075;592;10;5,0000;27/12/2023 00:00:00
1002075;1366;100;50,0000;27/12/2023 00:00:00
1;1477;1;12,9000;27/12/2023 00:00:00
1004623;159;1;89,9000;27/12/2023 00:00:00
1000394;1415;12;14,4000;27/12/2023 00:00:00
938;1966;8;454,9600;26/12/2023 00:00:00
938;826;6;257,8900;26/12/2023 00:00:00
938;1444;4;84,1200;26/12/2023 00:00:00
938;1443;8;168,2300;26/12/2023 00:00:00
938;1447;12;631,6601;26/12/2023 00:00:00
938;1449;30;531,6000;26/12/2023 00:00:00
1;225;1;54,9000;27/12/2023 00:00:00
1004626;3;1;199,9000;27/12/2023 00:00:00
1004626;1066;1;111,9000;27/12/2023 00:00:00
1004625;244;1;115,8000;27/12/2023 00:00:00
1002970;1259;1;113,9000;27/12/2023 00:00:00
1004627;1477;1;12,2550;27/12/2023 00:00:00
1004627;1043;1;148,1050;27/12/2023 00:00:00
1004628;605;1;66,9000;27/12/2023 00:00:00
1;1226;40;60,0000;27/12/2023 00:00:00
1;575;1;52,9000;27/12/2023 00:00:00
1003204;224;1;41,9000;27/12/2023 00:00:00
1003204;230;1;96,9000;27/12/2023 00:00:00
1003204;966;4;111,6000;27/12/2023 00:00:00
1003204;972;4;255,6000;27/12/2023 00:00:00
1003204;224;1;41,9000;27/12/2023 00:00:00
1003204;230;1;96,9000;27/12/2023 00:00:00
1003204;966;4;111,6000;27/12/2023 00:00:00
1003204;972;4;255,6000;27/12/2023 00:00:00
1;505;1;40,9000;27/12/2023 00:00:00
1;172;1;6,9000;27/12/2023 00:00:00
1004629;1017;1;61,6600;27/12/2023 00:00:00
1001041;809;15;69,8250;27/12/2023 00:00:00
1001041;118;8;17,4800;27/12/2023 00:00:00
1001041;594;10;7,6000;27/12/2023 00:00:00
1001041;1350;10;2,3750;27/12/2023 00:00:00
1004630;1169;1;102,9650;27/12/2023 00:00:00
1004630;1953;1;577,0350;27/12/2023 00:00:00
1;2025;1;3,9000;27/12/2023 00:00:00
1000501;2029;1;13,9000;28/12/2023 00:00:00
1000501;227;1;54,9000;28/12/2023 00:00:00
1000501;1365;2;43,8000;28/12/2023 00:00:00
1000501;2026;1;6,9000;28/12/2023 00:00:00
1000501;1327;1;20,9000;28/12/2023 00:00:00
1000501;665;2;147,8000;28/12/2023 00:00:00
1;1997;1;29,9000;28/12/2023 00:00:00
1;1415;12;14,4000;28/12/2023 00:00:00
1;20;3;16,5000;28/12/2023 00:00:00
1;778;3;11,7000;28/12/2023 00:00:00
1;26;1;67,9000;28/12/2023 00:00:00
1;1326;1;34,9000;28/12/2023 00:00:00
1;2026;1;6,9000;28/12/2023 00:00:00
1;1964;2;7,8000;28/12/2023 00:00:00
1004631;183;1;66,4000;28/12/2023 00:00:00
1;1045;3;4,2000;28/12/2023 00:00:00
1004632;1746;2;17,8000;28/12/2023 00:00:00
1004632;1369;2;13,0000;28/12/2023 00:00:00
1004633;438;1;42,9000;28/12/2023 00:00:00
1004634;1059;1;57,9000;28/12/2023 00:00:00
1004635;172;3;20,7000;28/12/2023 00:00:00
1000024;22;24;91,2000;28/12/2023 00:00:00
1004217;1462;4;87,6000;28/12/2023 00:00:00
1004217;227;1;54,9000;28/12/2023 00:00:00
1;1356;10;15,0000;28/12/2023 00:00:00
1;1355;10;15,0000;28/12/2023 00:00:00
1004636;2025;1;3,9000;28/12/2023 00:00:00
1004636;2022;1;89,9000;28/12/2023 00:00:00
1004637;2000;1;471,1000;28/12/2023 00:00:00
1;1789;2;6,1000;28/12/2023 00:00:00
1;1357;4;6,0000;28/12/2023 00:00:00
1004638;226;1;46,9000;28/12/2023 00:00:00
1000985;214;4;107,6000;28/12/2023 00:00:00
1;1036;1;12,9000;28/12/2023 00:00:00
1004639;1926;1;271,5000;28/12/2023 00:00:00
1004640;1043;1;155,9000;28/12/2023 00:00:00
1004641;1101;1;68,3000;28/12/2023 00:00:00
1000183;958;1;39,9000;28/12/2023 00:00:00
1000183;132;2;23,8000;28/12/2023 00:00:00
1000183;665;3;221,7000;28/12/2023 00:00:00
1003213;230;1;96,9000;28/12/2023 00:00:00
1003213;89;1;15,9000;28/12/2023 00:00:00
1003213;967;2;85,8000;28/12/2023 00:00:00
1003213;809;10;49,0000;28/12/2023 00:00:00
1;1934;1;14,9000;28/12/2023 00:00:00
1;22;4;16,0000;28/12/2023 00:00:00
1;402;1;47,9000;28/12/2023 00:00:00
1004642;1957;1;17,9000;28/12/2023 00:00:00
1004642;1446;1;81,9000;28/12/2023 00:00:00
1004642;1966;1;89,9000;28/12/2023 00:00:00
1004643;700;1;82,5550;28/12/2023 00:00:00
1004643;2026;1;6,5550;28/12/2023 00:00:00
1004644;1957;1;17,9000;28/12/2023 00:00:00
1004644;1639;1;34,9000;28/12/2023 00:00:00
1004644;2045;1;41,9000;28/12/2023 00:00:00
1004645;2047;12;190,8000;28/12/2023 00:00:00
1004419;1401;1;19,9000;28/12/2023 00:00:00
1004419;40;1;21,9000;28/12/2023 00:00:00
1;111;3;17,7000;28/12/2023 00:00:00
1;1225;2;6,0000;28/12/2023 00:00:00
1004646;234;2;35,8000;28/12/2023 00:00:00
1003758;1735;10;9,0000;28/12/2023 00:00:00
1001248;1735;10;9,0000;28/12/2023 00:00:00
1001248;1414;12;12,0000;28/12/2023 00:00:00
1;1743;2;53,8000;28/12/2023 00:00:00
1;1746;3;26,7000;28/12/2023 00:00:00
414;968;20;550,2000;18/12/2023 00:00:00
1;22;2;8,0000;28/12/2023 00:00:00
1;1414;24;24,0000;28/12/2023 00:00:00
1;1735;22;19,8000;28/12/2023 00:00:00
1004647;1477;2;25,8000;28/12/2023 00:00:00
1004647;1295;1;263,9000;28/12/2023 00:00:00
1004648;1311;1;284,1100;28/12/2023 00:00:00
1004649;2026;1;6,5550;28/12/2023 00:00:00
1004649;775;1;8,4550;28/12/2023 00:00:00
1004649;1409;3;6,5550;28/12/2023 00:00:00
1004649;1735;10;8,5500;28/12/2023 00:00:00
1004649;191;1;70,2050;28/12/2023 00:00:00
1004649;1958;1;17,0050;28/12/2023 00:00:00
1004649;180;1;14,1550;28/12/2023 00:00:00
1004649;1910;1;34,1050;28/12/2023 00:00:00
1004649;1266;1;16,0550;28/12/2023 00:00:00
1000692;209;3;65,7000;28/12/2023 00:00:00
1000692;211;3;140,7000;28/12/2023 00:00:00
1000405;183;6;398,4300;28/12/2023 00:00:00
1004649;1913;1;49,9000;28/12/2023 00:00:00
1004649;172;1;6,9000;28/12/2023 00:00:00
1;1997;1;29,9000;28/12/2023 00:00:00
1;2033;3;227,7000;28/12/2023 00:00:00
1;211;12;466,8000;28/12/2023 00:00:00
1004650;1736;5;5,5000;28/12/2023 00:00:00
1004650;227;1;54,9000;28/12/2023 00:00:00
1;211;12;466,8000;28/12/2023 00:00:00
1004651;1913;1;49,9000;28/12/2023 00:00:00
1;1758;1;25,9000;28/12/2023 00:00:00
1;1409;10;23,0000;28/12/2023 00:00:00
414;211;5;161,4000;21/12/2023 00:00:00
1;236;1;16,9000;29/12/2023 00:00:00
1;68;1;29,9000;29/12/2023 00:00:00
1;1036;2;25,8000;29/12/2023 00:00:00
1004652;505;1;40,9000;29/12/2023 00:00:00
1004653;24;2;73,8000;29/12/2023 00:00:00
1004635;1017;2;129,8000;29/12/2023 00:00:00
1003199;233;2;11,8000;29/12/2023 00:00:00
1003199;736;3;20,7000;29/12/2023 00:00:00
1004654;89;1;15,1044;29/12/2023 00:00:00
1004654;1790;3;0,7125;29/12/2023 00:00:00
1004654;2047;3;45,3131;29/12/2023 00:00:00
1004655;1991;1;23,9000;29/12/2023 00:00:00
1004655;172;1;6,9000;29/12/2023 00:00:00
1004655;1017;1;64,9000;29/12/2023 00:00:00
1004656;247;1;50,2550;29/12/2023 00:00:00
1004656;251;1;50,2550;29/12/2023 00:00:00
1004656;1955;1;1605,5000;29/12/2023 00:00:00
1002520;231;20;161,5000;29/12/2023 00:00:00
1000138;1366;15;7,5000;29/12/2023 00:00:00
1000138;1126;30;24,0000;29/12/2023 00:00:00
1000138;592;30;15,0000;29/12/2023 00:00:00
1000138;1139;100;25,0000;29/12/2023 00:00:00
1000138;1758;2;51,8000;29/12/2023 00:00:00
1000138;2050;1;8,9000;29/12/2023 00:00:00
1000138;1394;1;15,9000;29/12/2023 00:00:00
1000138;2003;1;15,9000;29/12/2023 00:00:00
1004656;784;1;63,5600;29/12/2023 00:00:00
1004657;1966;1;85,4000;29/12/2023 00:00:00
1003544;1735;10;9,0000;29/12/2023 00:00:00
1003544;1414;24;24,0000;29/12/2023 00:00:00
1003544;2011;1;61,9000;29/12/2023 00:00:00
1001130;233;8;47,2000;29/12/2023 00:00:00
1000102;1088;2;43,8000;29/12/2023 00:00:00
1000102;665;2;147,8000;29/12/2023 00:00:00
1000102;1477;2;25,8000;29/12/2023 00:00:00
1000102;1226;12;18,0000;29/12/2023 00:00:00
1004658;747;1;149,9000;29/12/2023 00:00:00
1004658;603;1;28,9000;29/12/2023 00:00:00
1004659;5;1;262,1000;29/12/2023 00:00:00
1004661;1735;10;9,0000;29/12/2023 00:00:00
1004661;638;1;52,9000;29/12/2023 00:00:00
1004661;225;1;54,9000;29/12/2023 00:00:00
1004661;779;1;5,9000;29/12/2023 00:00:00
1;1402;1;4,9000;29/12/2023 00:00:00
1004660;1389;20;26,0000;29/12/2023 00:00:00
1004661;718;2;206,9000;29/12/2023 00:00:00
1002480;229;2;20,7100;29/12/2023 00:00:00
1002480;737;2;32,1100;29/12/2023 00:00:00
1002480;1245;2;94,8100;29/12/2023 00:00:00
1000445;1088;1;21,9000;29/12/2023 00:00:00
1000445;2026;4;27,6000;29/12/2023 00:00:00
1000445;231;8;68,0000;29/12/2023 00:00:00
1000445;206;1;38,9000;29/12/2023 00:00:00
1000445;230;1;96,9000;29/12/2023 00:00:00
1000445;208;4;79,6000;29/12/2023 00:00:00
1000028;1736;30;33,0000;29/12/2023 00:00:00
1;1363;3;6,6000;29/12/2023 00:00:00
1;1361;3;6,6000;29/12/2023 00:00:00
1004663;718;3;326,7000;29/12/2023 00:00:00
1000654;1954;4;33,8193;29/12/2023 00:00:00
1000654;809;6;27,9295;29/12/2023 00:00:00
1000654;1384;10;8,5498;29/12/2023 00:00:00
1000654;959;4;151,6171;29/12/2023 00:00:00
1000654;958;1;37,9043;29/12/2023 00:00:00
1004664;784;1;66,9000;29/12/2023 00:00:00
1004665;2;1;199,9000;29/12/2023 00:00:00
1004666;897;1;9,9000;29/12/2023 00:00:00
1004666;821;12;9,6000;29/12/2023 00:00:00
1004666;1735;10;9,0000;29/12/2023 00:00:00
1004666;1409;5;11,5000;29/12/2023 00:00:00
1004666;779;2;11,8000;29/12/2023 00:00:00
1004667;1265;1;12,5000;29/12/2023 00:00:00
1003446;183;2;132,8100;29/12/2023 00:00:00
1004668;183;1;66,4000;29/12/2023 00:00:00
1004669;1355;3;4,5000;29/12/2023 00:00:00
1004669;1790;3;0,7500;29/12/2023 00:00:00
1004669;2047;3;47,7000;29/12/2023 00:00:00
1004542;1401;1;18,9050;29/12/2023 00:00:00
1004542;219;19;702,1450;29/12/2023 00:00:00
1;178;1;14,9000;29/12/2023 00:00:00
1;709;1;59,9000;29/12/2023 00:00:00
1004670;1066;1;111,9000;29/12/2023 00:00:00
395;1042;7;199,3600;19/12/2023 00:00:00
395;1041;5;380,3500;19/12/2023 00:00:00
395;1040;5;295,6000;19/12/2023 00:00:00
395;1038;8;584,7200;19/12/2023 00:00:00
1002347;1750;9;76,5000;29/12/2023 00:00:00
1004671;665;1;73,9000;29/12/2023 00:00:00
1004671;1247;1;12,9000;29/12/2023 00:00:00
1003224;505;2;81,8000;29/12/2023 00:00:00
1001872;779;2;11,2093;29/12/2023 00:00:00
1001872;2007;1;56,9013;29/12/2023 00:00:00
1001872;1736;30;31,3480;29/12/2023 00:00:00
1001872;1325;1;64,5008;29/12/2023 00:00:00
1001872;638;1;50,2518;29/12/2023 00:00:00
1001872;821;24;18,2388;29/12/2023 00:00:00
1004672;188;1;49,3001;29/12/2023 00:00:00
1004672;227;1;52,1499;29/12/2023 00:00:00
1004673;736;1;6,9000;29/12/2023 00:00:00
1004673;225;1;54,9000;29/12/2023 00:00:00
1004674;163;1;49,9000;29/12/2023 00:00:00
1004674;1747;1;4,9000;29/12/2023 00:00:00
1004675;779;1;5,9000;29/12/2023 00:00:00
1004675;1736;10;11,0000;29/12/2023 00:00:00
1004675;1414;3;3,0000;29/12/2023 00:00:00
1004675;2006;2;63,8000;29/12/2023 00:00:00
1000021;220;2;42,0000;29/12/2023 00:00:00
1004676;1746;1;8,9000;29/12/2023 00:00:00
1004676;1735;15;13,5000;29/12/2023 00:00:00
1004676;1402;1;4,9000;29/12/2023 00:00:00
1004676;236;4;67,6000;29/12/2023 00:00:00
1000024;1913;1;47,4000;29/12/2023 00:00:00
1001544;1414;4;3,7998;29/12/2023 00:00:00
1001544;1333;3;82,3602;29/12/2023 00:00:00
1004677;790;4;1,0000;29/12/2023 00:00:00
1004677;79;1;1,9000;29/12/2023 00:00:00
1004677;2047;3;47,7000;29/12/2023 00:00:00
1004678;4;1;199,9000;29/12/2023 00:00:00
1;111;1;5,9000;29/12/2023 00:00:00
1;1747;1;4,9000;29/12/2023 00:00:00
1000153;232;1;96,9000;29/12/2023 00:00:00
1;665;1;73,9000;29/12/2023 00:00:00
1;1139;20;5,0000;29/12/2023 00:00:00
1004679;1309;1;235,9000;29/12/2023 00:00:00
1004680;377;1;36,9000;30/12/2023 00:00:00
1000033;200;1;123,9000;30/12/2023 00:00:00
1000033;2006;2;63,8000;30/12/2023 00:00:00
1004681;3;1;199,9000;30/12/2023 00:00:00
1;2018;1;3,1000;30/12/2023 00:00:00
1004683;766;1;1590,0000;30/12/2023 00:00:00
1004684;202;1;86,9000;30/12/2023 00:00:00
1;1909;2;4,0000;30/12/2023 00:00:00
1004682;52;1;6,5550;30/12/2023 00:00:00
1004682;1914;1;5,6050;30/12/2023 00:00:00
1004682;1915;1;37,9050;30/12/2023 00:00:00
1004682;172;1;6,5550;30/12/2023 00:00:00
1004682;1913;2;94,8100;30/12/2023 00:00:00
1004682;152;1;132,9050;30/12/2023 00:00:00
1004682;1;1;189,9050;30/12/2023 00:00:00
1004685;1401;1;19,9000;30/12/2023 00:00:00
1004685;1929;1;129,9000;30/12/2023 00:00:00
1002584;230;1;96,9000;30/12/2023 00:00:00
1002584;967;4;171,6000;30/12/2023 00:00:00
1;1851;2;25,8000;30/12/2023 00:00:00
1;1384;2;1,8000;30/12/2023 00:00:00
1;1017;1;61,6600;30/12/2023 00:00:00
1;1414;4;4,0000;30/12/2023 00:00:00
1;1088;1;21,9000;30/12/2023 00:00:00
1004688;227;1;54,9000;30/12/2023 00:00:00
1004689;665;2;147,8000;30/12/2023 00:00:00
1;779;2;11,8000;30/12/2023 00:00:00
1;818;2;3,0000;30/12/2023 00:00:00
1004690;1999;1;99,0000;30/12/2023 00:00:00
1004691;779;1;5,6050;30/12/2023 00:00:00
1004691;80;1;15,1050;30/12/2023 00:00:00
1004691;1735;35;29,9250;30/12/2023 00:00:00
1004691;1997;1;28,4050;30/12/2023 00:00:00
1004691;1415;36;41,0400;30/12/2023 00:00:00
1004660;1402;1;4,9000;30/12/2023 00:00:00
1004660;52;1;6,9000;30/12/2023 00:00:00
1;1629;1;29,9000;30/12/2023 00:00:00
1004692;24;1;36,9000;02/01/2024 00:00:00
1004692;227;1;54,9000;02/01/2024 00:00:00
1004692;1043;1;155,9000;02/01/2024 00:00:00
1004692;1991;1;23,9000;02/01/2024 00:00:00
1004692;1913;1;49,9000;02/01/2024 00:00:00
1004692;1915;1;39,9000;02/01/2024 00:00:00
1002337;1000;1;275,9000;02/01/2024 00:00:00
1;227;1;54,9000;02/01/2024 00:00:00
1;20;4;18,0000;02/01/2024 00:00:00
1002480;229;2;20,7094;02/01/2024 00:00:00
1002480;1736;8;8,3598;02/01/2024 00:00:00
1002480;1958;1;17,0045;02/01/2024 00:00:00
1002480;1245;2;94,8073;02/01/2024 00:00:00
1002480;737;2;32,1091;02/01/2024 00:00:00
1004151;89;1;15,1047;02/01/2024 00:00:00
1004151;20;22;114,9478;02/01/2024 00:00:00
1004151;1325;1;64,5038;02/01/2024 00:00:00
1004151;23;1;19,9496;02/01/2024 00:00:00
1004151;1997;1;28,4045;02/01/2024 00:00:00
1004151;1409;10;21,8496;02/01/2024 00:00:00
1;22;4;17,4400;02/01/2024 00:00:00
1002480;231;2;17,0000;02/01/2024 00:00:00
1;2049;1;1,7000;02/01/2024 00:00:00
1;132;1;11,9000;02/01/2024 00:00:00
1004693;291;1;180,4000;02/01/2024 00:00:00
1;1385;1;6,5000;02/01/2024 00:00:00
1004694;138;1;67,9000;02/01/2024 00:00:00
1004695;6;1;262,1000;02/01/2024 00:00:00
1004696;1551;1;244,9000;02/01/2024 00:00:00
1004696;1776;1;89,9000;02/01/2024 00:00:00
1004697;1491;1;170,0500;02/01/2024 00:00:00
1003319;80;1;15,9000;02/01/2024 00:00:00
1003319;1415;12;14,4000;02/01/2024 00:00:00
1003319;21;3;56,7000;02/01/2024 00:00:00
1004698;209;1;21,9000;02/01/2024 00:00:00
1004698;207;1;38,9000;02/01/2024 00:00:00
1004699;1327;1;20,9000;02/01/2024 00:00:00
1004699;779;1;5,9000;02/01/2024 00:00:00
1004699;1735;2;1,8000;02/01/2024 00:00:00
1004699;1463;1;14,9000;02/01/2024 00:00:00
1004700;234;3;53,7000;02/01/2024 00:00:00
1004088;589;3;1,5000;02/01/2024 00:00:00
1004088;220;12;251,8800;02/01/2024 00:00:00
1;1126;5;4,0000;02/01/2024 00:00:00
1004701;1952;1;209,9000;02/01/2024 00:00:00
1004702;26;1;67,9000;02/01/2024 00:00:00
1004702;1958;1;17,9000;02/01/2024 00:00:00
1004702;1042;2;119,8000;02/01/2024 00:00:00
1004703;505;2;81,8000;02/01/2024 00:00:00
1004704;1390;1;1,3000;02/01/2024 00:00:00
1004704;225;1;54,9000;02/01/2024 00:00:00
1004704;229;1;10,9000;02/01/2024 00:00:00
1004704;1735;10;9,0000;02/01/2024 00:00:00
1004704;2029;1;13,9000;02/01/2024 00:00:00
1004705;2049;5;8,5000;02/01/2024 00:00:00
1004705;132;2;23,8000;02/01/2024 00:00:00
1004705;1986;10;39,0000;02/01/2024 00:00:00
1004705;1365;2;43,8000;02/01/2024 00:00:00
1;1409;10;23,0000;02/01/2024 00:00:00
1;1735;10;9,0000;02/01/2024 00:00:00
1;22;2;8,0000;02/01/2024 00:00:00
1004706;2035;1;349,9000;02/01/2024 00:00:00
1004706;1043;1;155,9000;02/01/2024 00:00:00
1004707;1913;1;49,9000;02/01/2024 00:00:00
1004708;163;1;49,9000;02/01/2024 00:00:00
1004265;1735;40;36,0000;02/01/2024 00:00:00
1004265;1409;2;4,6000;02/01/2024 00:00:00
1004265;779;5;29,5000;02/01/2024 00:00:00
1004377;1735;25;22,5000;02/01/2024 00:00:00
1004377;638;1;52,9000;02/01/2024 00:00:00
1004377;1415;12;14,4000;02/01/2024 00:00:00
1004377;779;1;5,9000;02/01/2024 00:00:00
1004709;1043;1;148,1000;02/01/2024 00:00:00
1;2026;1;6,9000;02/01/2024 00:00:00
1;1169;1;109,9000;02/01/2024 00:00:00
1002584;230;1;96,9000;02/01/2024 00:00:00
1004660;1389;15;19,5000;02/01/2024 00:00:00
1;779;2;11,8000;02/01/2024 00:00:00
1;1402;2;9,8000;02/01/2024 00:00:00
1002364;227;1;54,9000;02/01/2024 00:00:00
1004710;1858;1;39,9000;02/01/2024 00:00:00
1;779;2;11,8000;02/01/2024 00:00:00
1;1409;5;11,5000;02/01/2024 00:00:00
1003077;1409;15;34,5000;02/01/2024 00:00:00
1197;2026;1;4,4200;02/01/2024 00:00:00
1004711;1392;40;52,0000;03/01/2024 00:00:00
1004711;1361;40;88,0000;03/01/2024 00:00:00
1004104;79;1;1,9000;03/01/2024 00:00:00
1004104;1140;1;1,0000;03/01/2024 00:00:00
1004104;1441;3;1,8000;03/01/2024 00:00:00
1004104;1356;1;1,5000;03/01/2024 00:00:00
1004104;1357;2;3,0000;03/01/2024 00:00:00
1004367;1356;4;6,0000;03/01/2024 00:00:00
1004367;1357;4;6,0000;03/01/2024 00:00:00
1004367;1140;6;6,0000;03/01/2024 00:00:00
1004712;1356;3;4,5000;03/01/2024 00:00:00
1004712;1357;2;3,0000;03/01/2024 00:00:00
1004712;1140;3;3,0000;03/01/2024 00:00:00
1001172;231;4;34,0000;03/01/2024 00:00:00
1;1468;1;11,9000;03/01/2024 00:00:00
1001752;505;1;40,9000;03/01/2024 00:00:00
1;80;1;15,9000;03/01/2024 00:00:00
1;779;1;5,9000;03/01/2024 00:00:00
1004713;1996;2;69,8000;03/01/2024 00:00:00
1004714;1687;1;163,0000;03/01/2024 00:00:00
1004229;203;1;127,2000;03/01/2024 00:00:00
1002912;1425;1;10,9000;03/01/2024 00:00:00
1002912;1358;25;37,5000;03/01/2024 00:00:00
1002912;1126;4;3,2000;03/01/2024 00:00:00
